"Action Type","Action URL","App Name","App Version","Apple Id Number","Client Id","Consented TV Provide","Cookies","Details","Dialog Subject ID","Display Criteria","Eligible TV Provider","Event Date Time","Event Post Date Time","Event Type","Explicit Flag","Has Previously Consented","Installed TV Provider","Is Free Eligible","Language","Notification Type","OS Version","Personalized Notification ID","Screen Height Pixel","Screen Pixel Ratio","Screen Width Pixel","Subscribed TV Provider","Timezone Offset Min","User Agent","User Subscription Status","Window Inner Height Pixel","Window Inner Width Pixel"
"","","tvapp","","405952270","","tvs.sbd.10000,tvs.sbd.10021,tvs.sbd.10060,tvs.sbd.11220,tvs.sbd.11221,tvs.sbd.30061,tvs.sbd.9002","","","","","","2020-05-22T21:02:30.399Z","2020-05-22T21:02:30.626Z","notificationRequest","","","com.apple.tv","","1","episode","13.4.1","9425a79f-f5c9-4e56-affe-ff7b6d4f9102","","","","com.amazon.aiv.AIVApp,com.apple.Music,com.espn.ScoreCenter,com.hulu.plus,com.netflix.Netflix","240","com.apple.watchlistd/1.0 iOS/13.4.1 model/iPhone11,2 hwp/t8020 build/17E262 (6; dt:185) AMS/1","","",""
"","","tvapp","0.0","405952270","","tvs.sbd.10000,tvs.sbd.10021,tvs.sbd.10060,tvs.sbd.11220,tvs.sbd.11221,tvs.sbd.30061,tvs.sbd.9002","","","","","","2019-10-05T00:02:38.490Z","2019-10-05T00:02:38.532Z","notificationRequest","","","com.apple.tv,com.espn.fantasyFootball,com.turner.TBS,com.turner.TNT","","1","episode","12.4.1","76826c4c-e919-4a83-9627-7d23504c7b49","","","","com.amazon.aiv.AIVApp,com.apple.Music,com.espn.ScoreCenter,com.fxnetworks.ios.FXNOW,com.hbo.hbogo,com.hulu.plus,com.netflix.Netflix,com.showtime.showtimeanytime","240","com.apple.watchlistd/0.0 iOS/12.4.1 model/iPhone11,2 hwp/t8020 build/16G102 (6; dt:185) AMS/1","","",""
