"Feed URL","Episode ID",Visible?,"Marked as played on","Manually set","Is New?","Last played on","Playback position","Play count","Has been played?"
"http://adventurezone.libsyn.com/rss","07d0f24a918fad3720318568bd272e43",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","09df9cef15f19e085683a9284c98a160",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","0ad7ece82b2d5dddd30cd6c82e90e8ab",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","0bec2b604871f9c847f5488ac27fc1ca",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","0f90c460a68126b7b4b41ce7d23dc1e4",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","10420f95f49bead00fda82fdb0433af8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1042e3ebebc27f07a0deb0c9ca7dffc1",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","10a8d982433594202d0fd275aa0680a3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1103d0a0-634e-4a30-aaf5-38b16e82c8c7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","115377d23ecb4996befe782a7f9d57be",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","11fcec21-b820-4803-823b-611c612c5f08",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","128a9ef3a25148b9b18c2428741f7eca",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","12e954f869ca3978271678a2ba66aca3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","13e1a2368029401396acb370d888c4e4",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1599c273-ee07-4be0-9e27-1c17a71d8415",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","172fddda0534ce85c07b19177d1e8991",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","177617f53fd7428ca3ba94d2c6913e4e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","17924dffdad7bfed769c9bc447c8766c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","18e26fd1ea6244ed241c67ad6c508746",,,Yes,No,2020-06-15T23:29:20.620Z,507.005,1,Yes
"http://adventurezone.libsyn.com/rss","191fc52fa20b75d819e60b6de505bb09",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1a63597dbea0c958f83a43ba92ac95be",,,Yes,No,2019-05-19T23:20:27.920Z,,,
"http://adventurezone.libsyn.com/rss","1ae7a1fd96bfd6e642e7086f9342ebe6",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1e528397ea64f65e76cab62061a15de3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","1ed76c7ed60417c7f45618fe89fec1a0",,,Yes,No,2019-06-07T21:40:47.335Z,2541.004,1,Yes
"http://adventurezone.libsyn.com/rss","21ba0aa3dd6aa773af2f716fc2d8bb68",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","221d27466d414aef0d547d25aedf46cf",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2544ca21802356ad4cc62925aa4aeb96",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","25900d0c-c6e0-44ba-a4eb-95df7c0c80bc",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","261b506d1870d523d9e87031edf4bd0a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","27ed938a4951aeeb7f1c989a70e43b52",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2acb22b75759419dabb463ec9f37f1b9",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2c5a3f6f1ae746ce942122cac20bd2c4",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2c85b2b132b04cebafcaab3c81e2c485",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2cdd2177dc51f298a49330455a17ae54",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","2e428594fb9a43059ccd15725e2f3594",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","30b73304-840a-441f-a013-8d33afe4d47a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","35155d6092a48d0a94b3b6e2062fc68c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","353d65014696d86a280219670a4802ad",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","3ae07719ab1a4671a61c3c7366232120",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","3bef69db8fe1a15a4023e42e1ccf3c34",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","3c09ae24168176817e4fdda4e39816d8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","40df5f073ac84f76b46e37ee4f1d6226",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","426792f448e0661953d4d947d5702b8d",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","43039d15c07c420cbe32f650aa46f455",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","45fc95672b8bb0aeb2ca21b528fdb32f",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","460f0b7623b94c78b8b25429cea47790",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","48537ef884660704e0814c3ab76563a8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","4c90bf15b4414b7281d6a7196a2023b0",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","4ca22bb76803142776fdf18675dbdf86",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","4cf6f3dbeb528006003898321533c659",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","4f8fa4f630034203ba60df5551c9322e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","50168a0b6d104d8a832c1e2e446167eb",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","518c78a0360dccf2be51530768f16583",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","520af8190c1b4eca86362ec3e20d98ae",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","527c97618166440da3e6f0b0270e7642",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","52f7e18d8860de2553d7c6b966a5b1b1",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","539b0ec568cfa03a062d0d888b9ece10",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","53ad17873438fe05b167539e8b7702b6",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","5455a1ca3325470c998096bf0601cd61",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","579e7db129a5f22b84fe602c3e9a6eca",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","5cb0f94fae83ce6129074a97dbc4d835",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","5d33b0ce39714a9ca42308ff998d70ea",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","61a7e95cb5271bc48e9744b0dd99b500",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","632235c985e15f5037be0604f4050976",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","645fc4b3-3473-4156-b6d1-bbb25e2167f8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","64811607b9c540ccaa0648b3ca8d6ccc",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","6654a061-792e-45b1-991e-4c061091331f",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","6678bdc362353f52c0ae0b6c003617af",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","668d8b407b8e4969a145bff7dd5caae7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","671af5035ebcddd036ad22976492f958",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","6a07ce59824e06d81988d4ed6615539c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","6ab4a80dbbbba1234a55794884796066",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","6b75d416e8c2dab069580e0b72fe08c9",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","715535c2e1c525fae358a2baf969cecb",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","7353938b6afa2c28e12385e9f7046e48",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","74c28051ed034fe09190a94940d38ad7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","76326c473db29356afd797b9fcbad124",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","7833f4b367777131c6c32bee1541b1a7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","7c499594e6aaeeb9cdee6ca106347cfe",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","7fd972b320d9474a834fca12ab986f26",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","84213b6def4afb2ff7ef7a27292b87b9",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","846a97f6bb0e26ef2a001716714aa9b3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","8490c6df0e2881ece985d3503398d1c6",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","84d1f1614d0e4bd4bb6468211719bd79",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","85f9446572e5d0a25fe1b274c0e1f69c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","88804b1b80f5b940882bcfff86e50e9c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","89c233b0172b858ef85840e95809a303",,,Yes,No,2020-06-15T23:29:15.812Z,2213.002,0,Yes
"http://adventurezone.libsyn.com/rss","8cd21e9dcbbb49f3872e5a45219ea672",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","92d6b95c25e9b28a43c8ba7b7da56073",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","93fe5691-1c2f-49f6-80ab-62ab1322b4ea",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","9513fe676baacf7c78e17fae8fe4d1ae",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","9705dedf0f76309e78b1cc68547f2908",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","990b6f701c3b05ec8691a2cdc6264730",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","99eb14f4719d4f729cbea1ebfa8f1a40",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","9bfed03855038928224e111ede5f9367",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","9cb772cd54448cb8821ed77709f219e1",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","a23f07c5a057063862cc38d461b6b017",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","a23f5662f31536c8cf70513f7c62c4f7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","a55228437c50471df5a21880a7d0650c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","a7db6393f67b49efabe47b66aab1366b",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ad307947-2d43-4d32-a3c2-380ec44f1960",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ae495babafc47bfa81b5aeef1f28ab5e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b1c6cfd406e34457b6028c5d6085a9c3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b21f6979-6822-458f-a5cc-f37d8c4eb0b8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b3f2bc8e4e4540e4a53b8764a7704351",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b4740e38a301d613986263af98b1e911",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b4903408aba34217b88fefb9688e0043",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b5af1e7dd22a40eb62b88c63761a6139",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b8ecc1ef15309706cd76a99d9f9db1dc",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","b903c2377266bc18df51bea25b187475",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","bd66d8db0cc04884be97446cfb47eeaf",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","bedba1dd040c781aa61e8f99f436d68e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","bf053efc501337cdf0c2babcf83eb9ff",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","bf93ea4e8e424c1ca506cc8c7e7b5f07",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","c04a7d5b67aa4e5a8a6f928b7c786ccd",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","c0df3e7fab7a2a3e50f6b8e8687bdaa7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","c396a1ad-bdcd-453c-99cf-d37fc77c7126",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","c5965aff785847acbba50b893746baaa",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","c6f33778-46c7-43f1-b854-42cac2755ffd",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","cc732cbe9a7fd4ee7bdc263c6c9ad31e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","cd593fd5976c3491b064bbfce455cace",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ceece6bdb79e24941ba0090cef436d7a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","cefa791ba17a21277582e58c419d407d",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","cfa5dcd023f1e0dc2a26dcce47443e5f",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","cfdb07064b2843f8a9becb4562d8817d",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d0e643c897d043209644273ac652322a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d10deb79e6174b1dfa17c89b9ea613b3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d1a43cf8dec84a44a49b24fe34ed9e05",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d3bb3674cd97ee20ddf4b754d2ef140c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d63fe0a2434e4017afa50dccf4844b1f",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d78e6e27f00f29bae2ab362d2246defa",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","d92c253a65386b4c5988b0fdf98f0300",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","da94a38057cbaea79ffadd26706c9086",,,Yes,No,2020-04-14T21:56:28.041Z,2444.004,1,Yes
"http://adventurezone.libsyn.com/rss","dd04dc06ca344f7ebe6b49d939e9cd8a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e2bdc4e4-e7b2-4129-8df7-cb1a1ebb75e2",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e4515d8c-c726-44cc-9d36-909c3e26475e",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e4e907440bb741e888c9094192960cd8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e5c6d86ce96a4b2ab433a11d176c11ef",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e60d3553740f485887a5a2834c8cb77c",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e8c852a8be0e7e564ca7b5653e3d7cf4",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e9d356b864f84f5db18f9aefa7eaf781",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","e9e9efc128e6eff504eea2f882d353f7",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ea982d740d73e5386dfa028c7d9053b5",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ed3337835935b4175166b31a0b01d388",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","edeaad5681aa41aabd036bce7a2f502b",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ee284c2a5e82bbbf3492d0c2e6528087",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ee53309b-652a-4a7f-a12d-0c08829d1fc1",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ef385e16cf22ccc815a7c92921d37567",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f22917c0c7b213367c2cb806c3146374",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f2b93569e4539e5bbbc7139ce8dce8f3",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f47215a1452f4dcae2424877c0ce09f8",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f4e72c17fa3754778a84838e7586ea6a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f782509f7fe772c1306d83e5248f7d4a",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f8c7caa60a48e1ad37a76efdf7eb87f9",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f8f029ca685b3c87441dd614eae40b6b",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","f9343285c2bcbdcc9f5569b072d71833",,,No,No,2019-04-06T05:04:30.482Z,,,
"http://adventurezone.libsyn.com/rss","fa6a873aa9719687cf810e79d30e018d",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","fad112d1-2c46-43b8-a8f8-46d9632e679f",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","fae243126f7d5a5bf21fc7f342f1e3b2",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","fb4ddaf2a588276fbfb7d2f73e11a632",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","fc37f3920aa90156b64981c22c328c53",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ff1fb33d1f6f3aa87d89189377f4a612",,,Yes,No,,,,
"http://adventurezone.libsyn.com/rss","ff26e8dc4a2b1d081fba69194ef1d695",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","3529855a-204c-11ea-8d8a-47c18036ef98",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","352e5044-204c-11ea-8d8a-83e7c154b9a8",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","353237e0-204c-11ea-8d8a-3fa3e8eaa778",,,No,No,2020-05-21T18:35:53.796Z,1.029,0,No
"http://feeds.feedburner.com/PastGasPodcast","35361a68-204c-11ea-8d8a-8f2cb3bace57",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/PastGasPodcast","353a0a10-204c-11ea-8d8a-5bda439bae6a",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/PastGasPodcast","353f6ef6-204c-11ea-8d8a-93e7ea61ee46",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/PastGasPodcast","35438518-204c-11ea-8d8a-7b3c2ba3c6f3",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/PastGasPodcast","354b1152-204c-11ea-8d8a-ef8e8d6fad0b",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/PastGasPodcast","69842d42-ce7f-11e9-9ab3-e7850aa53f59",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fbcc417e-d403-11e9-bda8-4345e5cc0470",,,No,No,2020-05-23T17:53:17.537Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fbd45cf6-d403-11e9-bda8-177ff9961ecd",,,No,No,2020-05-23T19:04:32.620Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fbda2a96-d403-11e9-bda8-5b7374d84a02",,,No,No,2020-05-23T21:12:36.051Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fbe00eca-d403-11e9-bda8-875f3a7acebd",,,No,No,2020-05-23T22:47:21.132Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fbe5fba0-d403-11e9-bda8-0b3e7364cec8",,,Yes,No,2020-05-23T23:48:13.798Z,870.029,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fbebc5c6-d403-11e9-bda8-2781712b0e7a",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fbf39af8-d403-11e9-bda8-078db5496be5",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fbf9296e-d403-11e9-bda8-b34fa74b43e2",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fbfe7b58-d403-11e9-bda8-e34de492154a",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc03cb80-d403-11e9-bda8-df9ae1e9eb74",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc09080c-d403-11e9-bda8-6727da518a2f",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc0f0a68-d403-11e9-bda8-3b40666fbca9",,,Yes,No,2020-06-09T21:26:05.041Z,2366.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fc14a7e8-d403-11e9-bda8-af2d12fd8332",,,No,No,2020-06-09T22:05:43.500Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fc19f6e4-d403-11e9-bda8-0363e7ff1f5e",,,No,No,2020-05-30T14:08:57.827Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fc1fbf70-d403-11e9-bda8-9ffe82b24d05",,,No,No,2020-05-30T20:41:08.968Z,0.000,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fc258608-d403-11e9-bda8-936af23b40a7",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc2b5a9c-d403-11e9-bda8-a775d0102c81",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc311f5e-d403-11e9-bda8-d713cc9f3e64",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc36e86c-d403-11e9-bda8-07f1f9ab7e9d",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc3cc232-d403-11e9-bda8-63453a54528e",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc42aaf8-d403-11e9-bda8-d7169f542c7c",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc4894c2-d403-11e9-bda8-b323acb5eec4",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc4e5e2a-d403-11e9-bda8-779a76a54d21",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc541ba8-d403-11e9-bda8-eb868f24ecb7",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc59e754-d403-11e9-bda8-478ff721190c",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc5fbc6a-d403-11e9-bda8-af6fa05e7631",,,Yes,No,2020-06-09T21:25:42.699Z,16.002,1,Yes
"http://feeds.feedburner.com/PastGasPodcast","fc69c2e6-d403-11e9-bda8-1317cdb81ce4",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc6f17fa-d403-11e9-bda8-c785bcb73a32",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc747da8-d403-11e9-bda8-1b4bcfe511ed",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc7a2de8-d403-11e9-bda8-afbeeb6a7a6b",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc801154-d403-11e9-bda8-ff8e16a1568d",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc85bc08-d403-11e9-bda8-0fa4987b8674",,,Yes,No,,,,
"http://feeds.feedburner.com/PastGasPodcast","fc8b1216-d403-11e9-bda8-379c04c6d2b6",,,Yes,No,,,,
"http://feeds.feedburner.com/RevisionistHistory","034c5962-4611-11e7-87d6-77e4f68974ea",,,No,No,2017-06-27T01:33:11Z,2041.000,2,Yes
"http://feeds.feedburner.com/RevisionistHistory","035d459c-4611-11e7-87d6-b37c84ec592c",,,No,No,2017-06-30T00:59:53Z,2172.001,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","036afe12-4611-11e7-87d6-9b1ad9cafad0",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","03795dea-4611-11e7-87d6-c70a92fb5f86",,,No,No,2017-07-14T06:35:51Z,71.001,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","0387dcee-4611-11e7-87d6-a3456325ce9b",,,No,No,2017-07-23T14:14:32.254Z,1087.001,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","03950b30-4611-11e7-87d6-cff65c88f269",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","03a543ba-4611-11e7-87d6-dfeec38d0f58",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","03b4bdae-4611-11e7-87d6-6f0805675b71",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","03c2386c-4611-11e7-87d6-af78d0d9b1f2",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","03ced41e-4611-11e7-87d6-6f11b83a349e",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","27e40ee8-5439-11e6-976e-ef287b528667",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","317bc316-570a-11e9-84b2-63c2a0c24d04",,,No,Yes,,,,
"http://feeds.feedburner.com/RevisionistHistory","39f855a6-4d77-11e8-9b04-7b6a7d2ff938",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","3fd691d4-2986-11e6-ad55-33c9171bacfa",,,Yes,No,2016-07-10T20:37:28Z,10.001,0,No
"http://feeds.feedburner.com/RevisionistHistory","4700da7a-5308-11e8-8e07-97f028df6ab9",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","65ea4f74-5f2c-11e6-baf0-eb4f7f5a3da0",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","7e850aa4-417d-11e7-93ef-5ff0bdb53011",,,No,No,2017-06-03T00:23:44Z,0.000,1,Yes
"http://feeds.feedburner.com/RevisionistHistory","952b7140-38ae-11e6-80f2-4f3420e2398e",,,Yes,No,2016-07-10T20:17:45Z,2439.001,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","986c6d5e-3e31-11e6-b27f-fba54a2489cf",,,No,No,2016-07-19T15:19:50Z,0.000,3,Yes
"http://feeds.feedburner.com/RevisionistHistory","bb4a105c-59ba-11e6-bdcf-1b01d1f910ec",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","bb563800-4ea2-11e6-a84d-97de5a26a2c1",,,No,No,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","cffba298-e169-11e8-b96e-6f752b6d6f7e",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","d194f244-4922-11e6-be7b-a7bc2e95074e",,,No,No,2016-07-15T02:24:19Z,199.005,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","e658a622-e6f9-11e8-b707-0f7551d324b9",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","eddf157a-3319-11e6-93b1-e3be1ebc3c8f",,,Yes,No,2016-07-08T00:25:29Z,2045.000,0,Yes
"http://feeds.feedburner.com/RevisionistHistory","f8645f4e-18c5-11e8-bbdd-6fba2242ee2c",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","f869562a-18c5-11e8-bbdd-938d145d8ad5",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","f86d4852-18c5-11e8-bbdd-c3861b43dabd",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","f8713b56-18c5-11e8-bbdd-0f105c89f396",,,No,Yes,,0.000,0,No
"http://feeds.feedburner.com/RevisionistHistory","f87510a0-18c5-11e8-bbdd-df6c6d10f3d2",,,No,No,2019-05-31T11:07:18.498Z,1182.005,0,Yes
